Autor;Rank;Tag_Predita;Melhor_Match_Gabarito;Similaridade;Peso;Match_Status;Modelo
ID_3752951275341381;3;Radio ocultacao GNSS;redes de receptores (rej);0.475;0;sem match válido;Qwen3.5-4B
ID_3752951275341381;4;IWV;valores de iwv;0.830;2;match válido;Qwen3.5-4B
ID_3752951275341381;5;AIRS AMSU;airs-amsu;0.897;2;match válido;Qwen3.5-4B
ID_3752951275341381;6;CPTEC INPE;nwp (rej);0.375;0;sem match válido;Qwen3.5-4B
ID_3752951275341381;7;PSAS;utilizando as análises (rej);0.378;0;sem match válido;Qwen3.5-4B
ID_3752951275341381;8;GPSmet;iwv-gps (rej);0.549;0;sem match válido;Qwen3.5-4B
ID_3752951275341381;9;Umidade;umidade na região;0.808;2;match válido;Qwen3.5-4B
ID_3752951275341381;10;Reanalise;reanalysis;0.926;3;match válido;Qwen3.5-4B
ID_3752951275341381;11;SALLJEX;airs-amsu (rej);0.368;0;sem match válido;Qwen3.5-4B
ID_3752951275341381;12;RPSAS;nwp (rej);0.427;0;sem match válido;Qwen3.5-4B
ID_3752951275341381;13;LETKF;nwp (rej);0.373;0;sem match válido;Qwen3.5-4B
ID_3752951275341381;14;ZTD;nwp (rej);0.472;0;sem match válido;Qwen3.5-4B
ID_3752951275341381;15;Sensores;observation system (rej);0.548;0;sem match válido;Qwen3.5-4B
ID_3752951275341381;16;Sondagens;tipos de observações (rej);0.585;0;sem match válido;Qwen3.5-4B
ID_3752951275341381;17;Previsao de tempo;previsão de tempo;0.983;3;match válido;Qwen3.5-4B
ID_3752951275341381;18;Clima;umidade na região (rej);0.767;0;sem match válido;Qwen3.5-4B
ID_3752951275341381;19;Atmosfera;umidade na região (rej);0.539;0;sem match válido;Qwen3.5-4B
ID_3752951275341381;20;Brasil;north-east brazil;0.846;3;match válido;Qwen3.5-4B
ID_0967035318418472;1;Heteropteris aphrodisiaca;heteropteris aphrodisiaca;0.930;3;match válido;Qwen3.5-4B
ID_0967035318418472;2;nitrocomposto;condensed tannins (rej);0.546;0;sem match válido;Qwen3.5-4B
ID_0967035318418472;3;antiviral;antiprotozoan activity (rej);0.538;0;sem match válido;Qwen3.5-4B
ID_0967035318418472;4;antibacteriana;antiprotozoan activity (rej);0.600;0;sem match válido;Qwen3.5-4B
ID_0967035318418472;5;antifungica;antiprotozoan activity (rej);0.644;0;sem match válido;Qwen3.5-4B
ID_0967035318418472;6;antiprotozoaria;antiprotozoan activity;0.882;3;match válido;Qwen3.5-4B
ID_0967035318418472;7;barbatimao;-epigallocatechin (rej);0.554;0;sem match válido;Qwen3.5-4B
ID_0967035318418472;8;Stryphnodendron adstringens;stryphnodendron adstringens;0.976;3;match válido;Qwen3.5-4B
ID_0967035318418472;9;Leishmania amazonensis;bouchea fluminensis (rej);0.609;0;sem match válido;Qwen3.5-4B
ID_0967035318418472;10;Herpetomonas samuelpessoai;herpetomonas samuelpessoai;0.996;3;match válido;Qwen3.5-4B
ID_0967035318418472;11;Trichilia catigua;paullinia cupana (rej);0.634;0;sem match válido;Qwen3.5-4B
ID_0967035318418472;12;Catuaba;-epigallocatechin (rej);0.575;0;sem match válido;Qwen3.5-4B
ID_0967035318418472;13;flavan-3-ol;phenylpropanoid substituted (rej);0.482;0;sem match válido;Qwen3.5-4B
ID_0967035318418472;14;procianidina;procyanidin;0.938;3;match válido;Qwen3.5-4B
ID_0967035318418472;15;epicatequina;-epigallocatechin;0.797;3;match válido;Qwen3.5-4B
ID_0967035318418472;16;cinchonaina;-epigallocatechin (rej);0.719;0;sem match válido;Qwen3.5-4B
ID_0967035318418472;17;antidepressivo;estudo farmacognóstico (rej);0.585;0;sem match válido;Qwen3.5-4B
ID_0967035318418472;18;hipocampo;-epigallocatechin (rej);0.407;0;sem match válido;Qwen3.5-4B
ID_0967035318418472;19;neurogênese;cytotoxic activity (rej);0.445;0;sem match válido;Qwen3.5-4B
ID_0967035318418472;20;metabolismo hepático;antioxidant capacity (rej);0.475;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;1;Bioquímica;protein (rej);0.534;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;2;Cristalografia;crystallographic structures (rej);0.685;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;3;Proteínas recombinantes;protein (rej);0.647;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;4;Leishmaniose;solving macromolecular crystal (rej);0.306;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;5;Pseudomonas putida;putida g7 involved (rej);0.337;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;6;Pseudomonas;protein (rej);0.346;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;7;E. coli;protein (rej);0.439;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;8;Leishmania;stability (rej);0.281;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;9;Leishmania braziliensis;single isomorphous replacement with anomalous scattering (rej);0.218;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;10;Leishmania infantum;single isomorphous replacement with anomalous scattering (rej);0.268;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;11;Imunodiagnóstico;preliminary x-ray analysis (rej);0.211;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;12;Epítopos;three-dimensional structure (rej);0.348;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;13;Vacinas;protein (rej);0.250;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;14;Proteínas venenosas;protein (rej);0.621;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;15;Veneno;putida g7 involved (rej);0.351;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;16;Metaloproteinases;protein (rej);0.497;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;17;Cisteína proteases;protein (rej);0.526;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;18;Catalase;solving macromolecular crystal (rej);0.334;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;19;NMR;solving macromolecular crystal (rej);0.409;0;sem match válido;Qwen3.5-4B
ID_7305428791149745;20;Modelagem molecular;solving macromolecular crystal (rej);0.558;0;sem match válido;Qwen3.5-4B
ID_7464190101117707;1;Clonagem;virus fusion (rej);0.353;0;sem match válido;Qwen3.5-4B
ID_7464190101117707;2;Dengue;dengue;0.997;3;match válido;Qwen3.5-4B
ID_7464190101117707;3;Vírus Dengue;dengue virus;0.994;3;match válido;Qwen3.5-4B
ID_7464190101117707;4;Proteína de Capsídeo;protein (rej);0.731;0;sem match válido;Qwen3.5-4B
ID_7464190101117707;5;Proteína NS1;protein–dna interaction (rej);0.540;0;sem match válido;Qwen3.5-4B
ID_7464190101117707;6;Proteína NS3;protein–dna interaction (rej);0.555;0;sem match válido;Qwen3.5-4B
ID_7464190101117707;7;Proteína Fusão;virus fusion peptide (rej);0.708;0;sem match válido;Qwen3.5-4B
ID_7464190101117707;8;RMN;nuclear magnetic resonance (rej);0.345;0;sem match válido;Qwen3.5-4B
ID_7464190101117707;9;Peptídeo;protein (rej);0.722;0;sem match válido;Qwen3.5-4B
ID_7464190101117707;10;;;;;;Qwen3.5-4B
ID_7464190101117707;11;;;;;;Qwen3.5-4B
ID_7464190101117707;12;;;;;;Qwen3.5-4B
ID_7464190101117707;13;;;;;;Qwen3.5-4B
ID_7464190101117707;14;;;;;;Qwen3.5-4B
ID_7464190101117707;15;;;;;;Qwen3.5-4B
ID_7464190101117707;16;;;;;;Qwen3.5-4B
ID_7464190101117707;17;;;;;;Qwen3.5-4B
ID_7464190101117707;18;;;;;;Qwen3.5-4B
ID_7464190101117707;19;;;;;;Qwen3.5-4B
ID_7464190101117707;20;;;;;;Qwen3.5-4B
ID_7881527576747420;1;microscopia eletrônica;scanning electron microscopy;0.811;3;match válido;Qwen3.5-4B
ID_7881527576747420;2;microscopia de varredura;scanning electron microscopy (rej);0.737;0;sem match válido;Qwen3.5-4B
ID_7881527576747420;3;microscopia de transmissão;transmission electron microscopy;0.805;3;match válido;Qwen3.5-4B
ID_7881527576747420;4;microscopia de luz;scanning electron microscopy (rej);0.720;0;sem match válido;Qwen3.5-4B
ID_7881527576747420;5;mucosa palatina;palatine mucosa;0.984;3;match válido;Qwen3.5-4B
ID_7881527576747420;6;mucosa lingual;tongue mucosa;0.871;2;match válido;Qwen3.5-4B
ID_7881527576747420;7;mucosa gengival;palatine mucosa (rej);0.848;0;sem match válido;Qwen3.5-4B
ID_7881527576747420;8;mucosa oral;tongue mucosa (rej);0.809;0;sem match válido;Qwen3.5-4B
ID_7881527576747420;9;ultraestrutura;ultrastructural characteristics;0.798;3;match válido;Qwen3.5-4B
ID_7881527576747420;10;histologia;hrsem (rej);0.481;0;sem match válido;Qwen3.5-4B
ID_7881527576747420;11;neurônios;terminações nervosas sensitivas (rej);0.679;0;sem match válido;Qwen3.5-4B
ID_7881527576747420;12;fibras nervosas;terminações nervosas sensitivas (rej);0.735;0;sem match válido;Qwen3.5-4B
ID_7881527576747420;13;terminações nervosas;terminações nervosas sensitivas;0.906;2;match válido;Qwen3.5-4B
ID_7881527576747420;14;mitocôndrias;capillary loops (rej);0.423;0;sem match válido;Qwen3.5-4B
ID_7881527576747420;15;mielinização;terminações nervosas sensitivas (rej);0.623;0;sem match válido;Qwen3.5-4B
ID_7881527576747420;16;astrocitos;epithelial cell (rej);0.438;0;sem match válido;Qwen3.5-4B
ID_7881527576747420;17;hipocampo;terminações nervosas sensitivas (rej);0.505;0;sem match válido;Qwen3.5-4B
ID_7881527576747420;18;memória espacial;spatial memory decline;0.793;3;match válido;Qwen3.5-4B
ID_7881527576747420;19;envelhecimento;hrsem (rej);0.358;0;sem match válido;Qwen3.5-4B
ID_7881527576747420;20;diabetes;vascular corrosion cast (rej);0.301;0;sem match válido;Qwen3.5-4B
ID_0353944603330456;1;Ensino de Astronomia;teaching of astronomy;0.965;3;match válido;Qwen3.5-4B
ID_0353944603330456;2;Ensino de Fisica;teaching of astronomy (rej);0.668;0;sem match válido;Qwen3.5-4B
ID_0353944603330456;3;Ensino Medio;ensino médio;0.800;2;match válido;Qwen3.5-4B
ID_0353944603330456;4;Concepcoes Previas;present analysis (rej);0.520;0;sem match válido;Qwen3.5-4B
ID_0353944603330456;5;Astronomia;concepções astronômicas apresentadas;0.845;2;match válido;Qwen3.5-4B
ID_0353944603330456;6;Educacao;ufscar sobre educação;0.875;2;match válido;Qwen3.5-4B
ID_0353944603330456;7;Formacao de professores;teacher education;0.931;3;match válido;Qwen3.5-4B
ID_0353944603330456;8;Tecnologias de Informacao e Comunicacao;tecnologias de informação;0.903;2;match válido;Qwen3.5-4B
ID_0353944603330456;9;Experimentacao no Ensino Medio;alunos do ensino;0.824;2;match válido;Qwen3.5-4B
ID_0353944603330456;10;Materiais interativos;tecnologias de informação (rej);0.499;0;sem match válido;Qwen3.5-4B
ID_0353944603330456;11;Planetario;planeta;0.911;3;match válido;Qwen3.5-4B
ID_0353944603330456;12;Divulgacao cientifica;analysis (rej);0.531;0;sem match válido;Qwen3.5-4B
ID_0353944603330456;13;Ensino de Matematica;alunos do ensino (rej);0.635;0;sem match válido;Qwen3.5-4B
ID_0353944603330456;14;Ambientes Virtuais de Aprendizagem;alunos do ensino (rej);0.444;0;sem match válido;Qwen3.5-4B
ID_0353944603330456;15;Educacao a Distancia;ufscar sobre educação (rej);0.687;0;sem match válido;Qwen3.5-4B
ID_0353944603330456;16;Cometas;events in comet;0.860;3;match válido;Qwen3.5-4B
ID_0353944603330456;17;Planetario digital movel;planeta (rej);0.702;0;sem match válido;Qwen3.5-4B
ID_0353944603330456;18;Educacao em Espacos Nao Formais;ufscar sobre educação (rej);0.808;0;sem match válido;Qwen3.5-4B
ID_0353944603330456;19;TIC;tecnologias de informação (rej);0.615;0;sem match válido;Qwen3.5-4B
ID_0353944603330456;20;Projeto Eratostenes;planeta (rej);0.512;0;sem match válido;Qwen3.5-4B
ID_0654596992211296;1;Aedes aegypti;raiva bovina (rej);0.369;0;sem match válido;Qwen3.5-4B
ID_0654596992211296;2;Dengue;brazilian amazonia (rej);0.321;0;sem match válido;Qwen3.5-4B
ID_0654596992211296;3;Controle de vetores;vector control;0.799;3;match válido;Qwen3.5-4B
ID_0654596992211296;4;Vigilancia epidemiologica;molecular epidemiology (rej);0.697;0;sem match válido;Qwen3.5-4B
ID_0654596992211296;5;Sensoriamento remoto;sensoriamento remoto;0.947;3;match válido;Qwen3.5-4B
ID_0654596992211296;6;Sistemas de Informacoes Geograficas;spatial data;0.775;3;match válido;Qwen3.5-4B
ID_0654596992211296;7;Modelagem urbana;urban land (rej);0.755;0;sem match válido;Qwen3.5-4B
ID_0654596992211296;8;Automatos celulares;tecnologia brasileira (rej);0.396;0;sem match válido;Qwen3.5-4B
ID_0654596992211296;9;Dinamicas de uso do solo;soil;0.772;1;match válido;Qwen3.5-4B
ID_0654596992211296;10;Banca de dados espaciais;spatial data infrastructure (rej);0.705;0;sem match válido;Qwen3.5-4B
ID_0654596992211296;11;Ecologia urbana;urban land;0.797;3;match válido;Qwen3.5-4B
ID_0654596992211296;12;Monitoramento populacional;demographic information (rej);0.668;0;sem match válido;Qwen3.5-4B
ID_0654596992211296;13;Biodiversidade;results in biodiversity;0.916;2;match válido;Qwen3.5-4B
ID_0654596992211296;14;Geoprocessamento;geospatial web services;0.785;3;match válido;Qwen3.5-4B
ID_0654596992211296;15;Planejamento urbano;urban land (rej);0.765;0;sem match válido;Qwen3.5-4B
ID_0654596992211296;16;Simulacao espaco-temporal;simulação estocástica;0.810;2;match válido;Qwen3.5-4B
ID_0654596992211296;17;Analise espacial;spatial analysis (rej);0.648;0;sem match válido;Qwen3.5-4B
ID_0654596992211296;18;Metapopulacoes;molecular epidemiology (rej);0.471;0;sem match válido;Qwen3.5-4B
ID_0654596992211296;19;Ecologia vetorial;results in biodiversity (rej);0.686;0;sem match válido;Qwen3.5-4B
ID_0654596992211296;20;Saude publica;uso e cobertura (rej);0.538;0;sem match válido;Qwen3.5-4B
ID_6499108085922209;1;Inteligencia Artificial;artificial intelligence;0.987;3;match válido;Qwen3.5-4B
ID_6499108085922209;2;Aprendizagem de Maquina;artificial intelligence (rej);0.675;0;sem match válido;Qwen3.5-4B
ID_6499108085922209;3;Reconhecimento de Padrões;systematic review (rej);0.524;0;sem match válido;Qwen3.5-4B
ID_6499108085922209;4;Visão Computacional;computer science (rej);0.603;0;sem match válido;Qwen3.5-4B
ID_6499108085922209;5;Diabetes Retinopatia;diagnosis (rej);0.381;0;sem match válido;Qwen3.5-4B
ID_6499108085922209;6;Diagnóstico Assistido;diagnosis;0.837;2;match válido;Qwen3.5-4B
ID_6499108085922209;7;Sistemas Especialistas;expert systems;0.839;1;match válido;Qwen3.5-4B
ID_6499108085922209;8;Process Mining;process mining;0.996;2;match válido;Qwen3.5-4B
ID_6499108085922209;9;Governo Eletrônico;computer science (rej);0.304;0;sem match válido;Qwen3.5-4B
ID_6499108085922209;10;Fraude Aduaneira;productivity and impact (rej);0.237;0;sem match válido;Qwen3.5-4B
ID_6499108085922209;11;Aduana Brasileira;scientists in brazil (rej);0.534;0;sem match válido;Qwen3.5-4B
ID_6499108085922209;12;Saúde Pública;health (rej);0.735;0;sem match válido;Qwen3.5-4B
ID_6499108085922209;13;Segurança da Informação;security requirements;0.767;2;match válido;Qwen3.5-4B
ID_6499108085922209;14;Registro Eletrônico Saúde;health care (rej);0.627;0;sem match válido;Qwen3.5-4B
ID_6499108085922209;15;Tesauro;scientists in brazil (rej);0.342;0;sem match válido;Qwen3.5-4B
ID_6499108085922209;16;Mineração de Textos;bibliometric measures (rej);0.466;0;sem match válido;Qwen3.5-4B
ID_6499108085922209;17;Sistemas Distribuídos;process-aware systems (rej);0.482;0;sem match válido;Qwen3.5-4B
ID_6499108085922209;18;CORBA;diagnosis (rej);0.341;0;sem match válido;Qwen3.5-4B
ID_6499108085922209;19;Workflow;workflow;0.997;3;match válido;Qwen3.5-4B
ID_6499108085922209;20;Agentes Multi;process aware (rej);0.347;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;1;Proteômica;venomics (rej);0.456;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;2;Soma embriogênese;yeast cell (rej);0.519;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;3;Palmeira;brazilian scorpion opisthacanthus (rej);0.449;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;4;Vírus;venomics (rej);0.437;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;5;Interação planta-vírus;venomics (rej);0.475;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;6;Proteínas;surfactant protein (rej);0.701;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;7;Mass spectrometry;mass spectrometry;0.999;3;match válido;Qwen3.5-4B
ID_5424781102486268;8;Venomologia;venomics;0.846;3;match válido;Qwen3.5-4B
ID_5424781102486268;9;Micrurus;brazilian scorpion opisthacanthus (rej);0.459;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;10;Antiveneno;antimicrobial peptides (rej);0.594;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;11;Silk;vigna unguiculata (rej);0.394;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;12;Soybean;sugar cane bagasse (rej);0.539;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;13;Líquido magnético;magnetic fluid;0.889;3;match válido;Qwen3.5-4B
ID_5424781102486268;14;Nanopartículas;atomic force microscopy (rej);0.428;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;15;Estresse oxidativo;toxin (rej);0.463;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;16;Catálase;vigna unguiculata (rej);0.481;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;17;TBA-RS;including (rej);0.362;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;18;Citometria;venomics (rej);0.454;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;19;Genotoxicidade;toxin (rej);0.556;0;sem match válido;Qwen3.5-4B
ID_5424781102486268;20;Micronúcleo;cell (rej);0.479;0;sem match válido;Qwen3.5-4B
ID_0277415539607307;1;fixacao biologica de nitrogenio;biological nitrogen fixation;0.967;3;match válido;Qwen3.5-4B
ID_0277415539607307;2;rizobio;brachiaria dictyoneura (rej);0.578;0;sem match válido;Qwen3.5-4B
ID_0277415539607307;3;feijao caupi;legume (rej);0.638;0;sem match válido;Qwen3.5-4B
ID_0277415539607307;4;cana de acar;pasture (rej);0.634;0;sem match válido;Qwen3.5-4B
ID_0277415539607307;5;capim elefante;herbaspirillum spp. (rej);0.301;0;sem match válido;Qwen3.5-4B
ID_0277415539607307;6;pastagem;15n (rej);0.598;0;sem match válido;Qwen3.5-4B
ID_0277415539607307;7;Brachiaria;brachiaria dictyoneura;0.886;2;match válido;Qwen3.5-4B
ID_0277415539607307;8;Vigna unguiculata;herbaspirillum spp. (rej);0.689;0;sem match válido;Qwen3.5-4B
ID_0277415539607307;9;sistema silvipastoril;desmodium ovalifolium (rej);0.542;0;sem match válido;Qwen3.5-4B
ID_0277415539607307;10;adubacao verde;green manures (rej);0.722;0;sem match válido;Qwen3.5-4B
ID_0277415539607307;11;emissoes de N2O;carbono e nitrogênio (rej);0.723;0;sem match válido;Qwen3.5-4B
ID_0277415539607307;12;Gases de Efeito Estufa;carbon sequestration (rej);0.658;0;sem match válido;Qwen3.5-4B
ID_0277415539607307;13;sequestro de carbono;carbon sequestration;0.860;3;match válido;Qwen3.5-4B
ID_0277415539607307;14;recuperacao de areas degradadas;trash conservation (rej);0.598;0;sem match válido;Qwen3.5-4B
ID_0277415539607307;15;leguminosas arboreas;legume;0.882;3;match válido;Qwen3.5-4B
ID_0277415539607307;16;bioenergia;soybean (rej);0.443;0;sem match válido;Qwen3.5-4B
ID_0277415539607307;17;nitrogenio;conteúdo de nitrogênio;0.939;1;match válido;Qwen3.5-4B
ID_0277415539607307;18;N2O;biological n2 fixation (rej);0.711;0;sem match válido;Qwen3.5-4B
ID_0277415539607307;19;fluxo de N;n balance (rej);0.630;0;sem match válido;Qwen3.5-4B
ID_0277415539607307;20;estirpes de rizobio;herbaspirillum spp. (rej);0.671;0;sem match válido;Qwen3.5-4B
ID_7090419604571199;1;tag1;cruzamento dialélico (rej);0.306;0;sem match válido;Qwen3.5-4B
ID_7090419604571199;2;tag2;cruzamento dialélico (rej);0.276;0;sem match válido;Qwen3.5-4B
ID_7090419604571199;3;;;;;;Qwen3.5-4B
ID_7090419604571199;4;;;;;;Qwen3.5-4B
ID_7090419604571199;5;;;;;;Qwen3.5-4B
ID_7090419604571199;6;;;;;;Qwen3.5-4B
ID_7090419604571199;7;;;;;;Qwen3.5-4B
ID_7090419604571199;8;;;;;;Qwen3.5-4B
ID_7090419604571199;9;;;;;;Qwen3.5-4B
ID_7090419604571199;10;;;;;;Qwen3.5-4B
ID_7090419604571199;11;;;;;;Qwen3.5-4B
ID_7090419604571199;12;;;;;;Qwen3.5-4B
ID_7090419604571199;13;;;;;;Qwen3.5-4B
ID_7090419604571199;14;;;;;;Qwen3.5-4B
ID_7090419604571199;15;;;;;;Qwen3.5-4B
ID_7090419604571199;16;;;;;;Qwen3.5-4B
ID_7090419604571199;17;;;;;;Qwen3.5-4B
ID_7090419604571199;18;;;;;;Qwen3.5-4B
ID_7090419604571199;19;;;;;;Qwen3.5-4B
ID_7090419604571199;20;;;;;;Qwen3.5-4B
ID_1050516524103988;1;eletroforese capilar;capillary electrophoresis;0.794;3;match válido;Qwen3.5-4B
ID_1050516524103988;2;microfabricacao;microfabrication;0.940;3;match válido;Qwen3.5-4B
ID_1050516524103988;3;microfluidica;microfluidic devices;0.830;3;match válido;Qwen3.5-4B
ID_1050516524103988;4;deteccao condutometrica sem contato;contactless conductivity detection (rej);0.705;0;sem match válido;Qwen3.5-4B
ID_1050516524103988;5;deteccao amperometrica;amperometric detection;0.836;3;match válido;Qwen3.5-4B
ID_1050516524103988;6;toner;toner;1.000;1;match válido;Qwen3.5-4B
ID_1050516524103988;7;microeletrodos;microchip electrophoresis;0.793;3;match válido;Qwen3.5-4B
ID_1050516524103988;8;analise de alimentos;microssistemas de análise (rej);0.384;0;sem match válido;Qwen3.5-4B
ID_1050516524103988;9;analise ambiental;instrumentation (rej);0.408;0;sem match válido;Qwen3.5-4B
ID_1050516524103988;10;acidos graxos;sodium cysteamine phosphate (rej);0.467;0;sem match válido;Qwen3.5-4B
ID_1050516524103988;11;acucar;toner (rej);0.557;0;sem match válido;Qwen3.5-4B
ID_1050516524103988;12;amonia;sodium cysteamine phosphate (rej);0.449;0;sem match válido;Qwen3.5-4B
ID_1050516524103988;13;formaldeido;toner (rej);0.480;0;sem match válido;Qwen3.5-4B
ID_1050516524103988;14;acido fosforico;sodium cysteamine phosphate (rej);0.639;0;sem match válido;Qwen3.5-4B
ID_1050516524103988;15;cromatografia micelar eletrocinetica;capillary electrophoresis (rej);0.683;0;sem match válido;Qwen3.5-4B
ID_1050516524103988;16;oscilometria;instrumentation (rej);0.511;0;sem match válido;Qwen3.5-4B
ID_1050516524103988;17;eletroosmose;polyester-toner electrophoresis;0.771;2;match válido;Qwen3.5-4B
ID_1050516524103988;18;injecao em fluxo;capillary (rej);0.435;0;sem match válido;Qwen3.5-4B
ID_1050516524103988;19;silicone;silicon;0.945;1;match válido;Qwen3.5-4B
ID_1050516524103988;20;vidro;toner (rej);0.438;0;sem match válido;Qwen3.5-4B
ID_2714004273523549;1;topological insulators;amorphous silicon (rej);0.498;0;sem match válido;Qwen3.5-4B
ID_2714004273523549;2;carbon nanotubes;electronic structure (rej);0.413;0;sem match válido;Qwen3.5-4B
ID_2714004273523549;3;graphene;electronic structure (rej);0.409;0;sem match válido;Qwen3.5-4B
ID_2714004273523549;4;ab initio calculations;ab initio calculation;0.993;3;match válido;Qwen3.5-4B
ID_2714004273523549;5;density functional theory;density functional theory;1.000;3;match válido;Qwen3.5-4B
ID_2714004273523549;6;spin transport;transport properties (rej);0.645;0;sem match válido;Qwen3.5-4B
ID_2714004273523549;7;magnetic impurities;magnetic properties;0.838;3;match válido;Qwen3.5-4B
ID_2714004273523549;8;nanoribbons;3d impurities (rej);0.504;0;sem match válido;Qwen3.5-4B
ID_2714004273523549;9;heterostructures; intercalation compounds (rej);0.559;0;sem match válido;Qwen3.5-4B
ID_2714004273523549;10;band structure;band gap (rej);0.725;0;sem match válido;Qwen3.5-4B
ID_2714004273523549;11;electronic properties;electronic properties;1.000;3;match válido;Qwen3.5-4B
ID_2714004273523549;12;defects;extended defects;0.808;3;match válido;Qwen3.5-4B
ID_2714004273523549;13;vacancies;ge vacancy (rej);0.691;0;sem match válido;Qwen3.5-4B
ID_2714004273523549;14;amorphous silicon;amorphous silicon;1.000;3;match válido;Qwen3.5-4B
ID_2714004273523549;15;silicon oxynitride;silicon (rej);0.727;0;sem match válido;Qwen3.5-4B
ID_2714004273523549;16;topological phases;phase transition (rej);0.651;0;sem match válido;Qwen3.5-4B
ID_2714004273523549;17;spin Hall effect;condensed matter: electrical, magnetic and optical  (rej);0.456;0;sem match válido;Qwen3.5-4B
ID_2714004273523549;18;time-reversal symmetry;first-principles calculations (rej);0.375;0;sem match válido;Qwen3.5-4B
ID_2714004273523549;19;magnetic anisotropy;magnetic properties (rej);0.796;0;sem match válido;Qwen3.5-4B
ID_2714004273523549;20;ferromagnetism;magnetic properties (rej);0.688;0;sem match válido;Qwen3.5-4B
ID_5832250655889116;1;Bone marrow mononuclear cells;bone marrow mononuclear;0.970;3;match válido;Qwen3.5-4B
ID_5832250655889116;2;Peripheral nerve regeneration;sciatic nerve transection;0.766;2;match válido;Qwen3.5-4B
ID_5832250655889116;3;Central nervous system regeneration;central nervous system;0.826;3;match válido;Qwen3.5-4B
ID_5832250655889116;4;Neuroprotection;brain-derived neurotrophic factor (rej);0.650;0;sem match válido;Qwen3.5-4B
ID_5832250655889116;5;Hypoxic-ischemic encephalopathy;neonatal hypoxic ischemic (rej);0.684;0;sem match válido;Qwen3.5-4B
ID_5832250655889116;6;Stroke;stroke;0.966;3;match válido;Qwen3.5-4B
ID_5832250655889116;7;Cell transplantation;stem cells (rej);0.733;0;sem match válido;Qwen3.5-4B
ID_5832250655889116;8;Neural stem cells;stem cells;0.843;3;match válido;Qwen3.5-4B
ID_5832250655889116;9;Radial glia;radial glia;0.988;2;match válido;Qwen3.5-4B
ID_5832250655889116;10;Schwann cells;labeled cells (rej);0.644;0;sem match válido;Qwen3.5-4B
ID_5832250655889116;11;Astrocytes;radial glia (rej);0.489;0;sem match válido;Qwen3.5-4B
ID_5832250655889116;12;Fibroblast growth factor-2;glial fibrillary acidic protein (rej);0.572;0;sem match válido;Qwen3.5-4B
ID_5832250655889116;13;Nerve growth factor;sciatic nerve (rej);0.623;0;sem match válido;Qwen3.5-4B
ID_5832250655889116;14;Microglia;labeled cells (rej);0.452;0;sem match válido;Qwen3.5-4B
ID_5832250655889116;15;Neurodegeneration;brain-derived neurotrophic factor (rej);0.653;0;sem match válido;Qwen3.5-4B
ID_5832250655889116;16;Biodistribution;regeneration (rej);0.415;0;sem match válido;Qwen3.5-4B
ID_5832250655889116;17;Radiopharmaceutical tracking;labeled cells (rej);0.337;0;sem match válido;Qwen3.5-4B
ID_5832250655889116;18;Neonatal brain injury;neonatal hypoxic ischemic (rej);0.652;0;sem match válido;Qwen3.5-4B
ID_5832250655889116;19;Optic nerve crush;sciatic nerve (rej);0.686;0;sem match válido;Qwen3.5-4B
ID_5832250655889116;20;Hippocampal ischemia;brain-derived neurotrophic factor (rej);0.540;0;sem match válido;Qwen3.5-4B
ID_7740917144757410;1;Dinâmica Orbital;orbit;0.898;3;match válido;Qwen3.5-4B
ID_7740917144757410;2;Satélites Artificiais;órbitas de satélites;0.897;3;match válido;Qwen3.5-4B
