Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_9194357390613404;0.2518;0.3460;0.6000;0.4000;0.4000;0.1500;0.2000;0.4000;0.1000;0.6250;0.6280;0.1899;0.6875;0.6369;4;8;TF-IDF
ID_9274887847308980;0.1774;0.2314;0.4000;0.2000;0.2000;0.1429;0.1429;0.2857;0.0464;0.6875;0.7518;0.0808;0.7375;0.7546;3;5;TF-IDF
ID_9342074717900720;0.0750;0.1172;0.0000;0.1000;0.2000;0.0000;0.0244;0.0976;0.0041;0.8475;0.7223;0.0168;0.8983;0.6941;4;8;TF-IDF
ID_9356303217059472;0.2913;0.3559;0.6000;0.4000;0.4500;0.1034;0.1379;0.3103;0.0954;0.7302;0.7129;0.1715;0.8073;0.6933;6;13;TF-IDF
ID_9395715443254344;0.6801;0.5981;0.8000;0.7000;0.5500;0.1111;0.1944;0.3056;0.1495;0.5060;0.6152;0.2188;0.6892;0.6201;7;11;TF-IDF
ID_9513562131313692;0.3645;0.2906;0.4000;0.4000;0.2000;0.1000;0.2000;0.2000;0.1221;0.9048;0.6457;0.1221;0.9048;0.6178;4;4;TF-IDF
ID_9518540102256518;0.0948;0.1717;0.2000;0.1000;0.1500;0.0435;0.0435;0.1304;0.0109;0.5480;0.5400;0.0252;0.6160;0.5277;1;4;TF-IDF
ID_9527193250756102;0.4983;0.5053;0.8000;0.5000;0.4000;0.2500;0.3125;0.5000;0.2089;0.7625;0.5835;0.2940;0.8063;0.5990;5;8;TF-IDF
ID_7385883792624886;0.7143;0.6904;0.8000;0.8000;0.7500;0.1333;0.2667;0.5000;0.2388;0.8673;0.4745;0.4245;0.9184;0.4965;8;15;TF-IDF
ID_7436135069574190;0.7157;0.6424;0.8000;0.8000;0.6500;0.0930;0.1860;0.3023;0.1665;0.7153;0.6063;0.2543;0.8293;0.6711;8;13;TF-IDF
ID_7527179767450432;0.0632;0.1768;0.0000;0.2000;0.2500;0.0000;0.0833;0.2083;0.0153;0.7880;0.6223;0.0478;0.8754;0.6705;2;7;TF-IDF
ID_7551488096449640;0.3180;0.2734;0.2000;0.5000;0.3500;0.0400;0.2000;0.2800;0.0741;0.6846;0.7127;0.1097;0.7785;0.7021;5;7;TF-IDF
ID_8814823545159504;0.1357;0.1918;0.0000;0.2000;0.2500;0.0000;0.0526;0.1316;0.0091;0.5825;0.6160;0.0284;0.7600;0.6279;2;5;TF-IDF
ID_8817420732602033;0.6137;0.4783;0.6000;0.5000;0.4000;0.0612;0.1020;0.1633;0.0862;0.8087;0.6629;0.1104;0.8870;0.6455;5;8;TF-IDF
ID_8867390850809735;0.6497;0.5635;0.8000;0.6000;0.5000;0.1429;0.2143;0.3571;0.1642;0.8585;0.5528;0.2473;0.9073;0.6575;6;10;TF-IDF
ID_8903183021436431;0.3673;0.4406;0.4000;0.4000;0.4000;0.1429;0.2857;0.5714;0.1018;0.5988;0.6739;0.2072;0.6512;0.6446;6;11;TF-IDF
ID_9703848266137282;0.4782;0.3918;0.8000;0.5000;0.4000;0.1212;0.1515;0.2424;0.1429;0.4748;0.6331;0.1819;0.6403;0.6737;5;8;TF-IDF
ID_0202840339575079;0.2017;0.2721;0.2000;0.3000;0.2500;0.0769;0.2308;0.3846;0.0861;0.8218;0.5858;0.1354;0.8713;0.6468;3;5;TF-IDF
ID_0321740024191482;0.3046;0.3268;0.6000;0.5000;0.4000;0.0968;0.1613;0.2581;0.1174;0.4650;0.6582;0.1549;0.5471;0.6966;5;8;TF-IDF
ID_0565062540207457;0.3021;0.2381;0.2000;0.2000;0.1500;0.0417;0.0833;0.1250;0.0509;0.6282;0.6514;0.0599;0.7513;0.6574;3;4;TF-IDF
ID_4656875806985353;0.6040;0.5610;0.6000;0.6000;0.5500;0.0789;0.1579;0.2895;0.1157;0.7241;0.4322;0.1890;0.7931;0.5570;6;12;TF-IDF
ID_4702999283260777;0.5220;0.4361;0.6000;0.6000;0.4500;0.0732;0.1463;0.2195;0.1012;0.5760;0.7528;0.1324;0.7542;0.6775;6;9;TF-IDF
ID_4703015447173949;0.4758;0.6157;0.6000;0.8000;0.7500;0.1154;0.3077;0.5769;0.2298;0.9087;0.4883;0.4504;0.9635;0.5023;8;15;TF-IDF
ID_4720283421615359;0.4320;0.5272;0.6000;0.5000;0.6000;0.0652;0.1087;0.2609;0.0565;0.4794;0.6088;0.1441;0.6125;0.6395;5;12;TF-IDF
ID_8241999499678979;0.7900;0.6565;0.8000;0.7000;0.6500;0.1143;0.2000;0.3714;0.1817;0.6232;0.6486;0.2909;0.7474;0.6798;8;14;TF-IDF
ID_8243102075060800;0.6620;0.6045;0.6000;0.6000;0.5500;0.0612;0.1224;0.2245;0.0933;0.8966;0.6173;0.1528;0.9310;0.6231;6;11;TF-IDF
ID_8302605179522059;0.3335;0.4256;0.4000;0.4000;0.4500;0.0769;0.1538;0.3462;0.0748;0.6232;0.6506;0.1616;0.6756;0.6218;4;10;TF-IDF
ID_8351785832221386;0.4534;0.4760;0.4000;0.4000;0.4000;0.0952;0.1905;0.3810;0.1061;0.7900;0.4545;0.1871;0.8635;0.4760;5;10;TF-IDF
ID_7900399551528003;0.3811;0.3531;0.4000;0.3000;0.3000;0.0667;0.1000;0.2000;0.0611;0.7500;0.5044;0.0941;0.7806;0.5564;3;6;TF-IDF
ID_8049184468038869;0.8072;0.7161;1.0000;0.8000;0.7000;0.1042;0.1667;0.2917;0.1667;0.6389;0.7078;0.2618;0.8149;0.6947;8;14;TF-IDF
ID_8220266376719566;0.7453;0.7284;0.8000;0.7000;0.7000;0.0952;0.1667;0.3333;0.1361;0.8791;0.5863;0.2535;0.9253;0.6197;7;14;TF-IDF
ID_8237569228020224;0.3616;0.3204;0.4000;0.2000;0.1500;0.1250;0.1250;0.1875;0.0875;0.7143;0.5369;0.0974;0.8143;0.5856;2;3;TF-IDF
ID_8391182235603982;0.4638;0.4490;0.6000;0.5000;0.5000;0.0750;0.1250;0.2500;0.0858;0.8191;0.4948;0.1525;0.8936;0.6155;5;11;TF-IDF
ID_8392547704796029;0.5049;0.4902;0.6000;0.4000;0.2000;0.3000;0.4000;0.4000;0.3500;0.6835;0.5377;0.3500;0.8257;0.5779;5;7;TF-IDF
ID_8462865850328344;0.4323;0.4915;0.6000;0.5000;0.5500;0.0811;0.1351;0.2973;0.0841;0.8540;0.6123;0.1732;0.8796;0.6667;5;11;TF-IDF
ID_8463458737785676;0.7761;0.6631;1.0000;0.8000;0.7000;0.1250;0.2000;0.3500;0.1894;0.6620;0.6023;0.3047;0.7341;0.6530;8;15;TF-IDF
ID_8492376468047417;0.7968;0.6573;1.0000;0.7000;0.4500;0.2381;0.3333;0.4286;0.3274;0.7360;0.5670;0.3835;0.8119;0.6648;7;12;TF-IDF
ID_8496716957724133;0.4252;0.4039;0.4000;0.5000;0.5500;0.0556;0.1389;0.3056;0.0813;0.7093;0.5333;0.1694;0.7439;0.5350;5;11;TF-IDF
ID_8546635518344761;0.3566;0.3340;0.4000;0.4000;0.3500;0.0909;0.1818;0.3182;0.0866;0.5894;0.6159;0.1422;0.7337;0.6727;4;8;TF-IDF
ID_8563794592947521;0.3613;0.3633;0.6000;0.4000;0.4000;0.0968;0.1290;0.2581;0.0699;0.7445;0.5486;0.1237;0.8477;0.5675;4;8;TF-IDF
ID_3172179226768630;0.3985;0.3760;0.8000;0.6000;0.5500;0.1000;0.1500;0.2750;0.1162;0.7011;0.5774;0.1926;0.8506;0.6151;7;12;TF-IDF
ID_6041333024387123;0.7170;0.5077;0.8000;0.6000;0.3500;0.1081;0.1622;0.1892;0.1393;0.6989;0.4322;0.1520;0.8068;0.5845;8;11;TF-IDF
ID_9002048584203951;0.1562;0.2685;0.4000;0.3000;0.3000;0.1538;0.2308;0.4615;0.0949;0.8784;0.5634;0.1768;0.9324;0.5969;3;6;TF-IDF
ID_0934428004504955;0.6217;0.5058;0.6000;0.6000;0.4500;0.0732;0.1463;0.2195;0.0991;0.6844;0.6289;0.1357;0.8023;0.6415;6;9;TF-IDF
ID_4629575839285869;0.6243;0.5783;0.6000;0.6000;0.5500;0.0682;0.1364;0.2500;0.0939;0.7273;0.6007;0.1584;0.7273;0.6280;6;11;TF-IDF
ID_4747666293431338;0.0000;0.0351;0.0000;0.0000;0.1000;0.0000;0.0000;0.0870;0.0000;0.2401;0.4551;0.0085;0.4742;0.5530;0;2;TF-IDF
ID_6120952417164903;0.6969;0.6677;0.8000;0.6000;0.6000;0.0702;0.1053;0.2105;0.0924;0.8038;0.5989;0.1569;0.8457;0.6179;6;13;TF-IDF
ID_6372649810646310;0.1908;0.1751;0.2000;0.4000;0.2500;0.0256;0.1026;0.1282;0.0438;0.5488;0.6690;0.0544;0.6397;0.6594;4;5;TF-IDF
ID_2050094723109880;0.6808;0.5194;0.8000;0.7000;0.5500;0.1176;0.2059;0.3235;0.1836;0.5011;0.5669;0.2514;0.5874;0.5886;7;11;TF-IDF
ID_2158196443144675;0.6746;0.6286;0.8000;0.6000;0.6000;0.0952;0.1429;0.2857;0.1153;0.7569;0.5252;0.2039;0.8059;0.4881;6;12;TF-IDF
ID_2160668047976488;0.1254;0.1558;0.2000;0.2000;0.2000;0.0435;0.0870;0.1739;0.0196;0.6953;0.6208;0.0376;0.7500;0.5838;3;5;TF-IDF
ID_3192797452693362;0.5381;0.4642;0.6000;0.5000;0.4000;0.0938;0.1562;0.2500;0.1068;0.8261;0.5500;0.1561;0.9052;0.5125;6;9;TF-IDF
ID_8655277884027052;0.4112;0.3925;0.6000;0.4000;0.2500;0.2727;0.3636;0.4545;0.1859;0.7465;0.6338;0.2098;0.7926;0.6847;5;7;TF-IDF
ID_8721994758453503;0.3033;0.3388;0.2000;0.3000;0.3000;0.0370;0.1111;0.2222;0.0368;0.8214;0.4995;0.0816;0.8968;0.5416;5;8;TF-IDF
ID_8736721273068415;0.5693;0.5239;0.6000;0.6000;0.5500;0.0714;0.1429;0.2619;0.0966;0.7274;0.5251;0.1676;0.7913;0.6378;6;11;TF-IDF
ID_8754335906813622;0.6531;0.5012;0.6000;0.6000;0.4000;0.0938;0.1875;0.2500;0.1348;0.5420;0.6765;0.1703;0.6685;0.6829;7;10;TF-IDF
ID_4916914753471904;0.0372;0.1227;0.0000;0.1000;0.1500;0.0000;0.0714;0.2143;0.0089;0.8218;0.5887;0.0384;0.8750;0.6554;1;3;TF-IDF
ID_3537062520522134;0.6241;0.5082;0.8000;0.6000;0.4500;0.1026;0.1538;0.2308;0.1380;0.7173;0.6406;0.1773;0.7497;0.6167;6;9;TF-IDF
ID_3402075097829969;0.6911;0.5535;0.8000;0.6000;0.4500;0.1333;0.2000;0.3000;0.1705;0.5382;0.5430;0.2245;0.6215;0.6452;6;9;TF-IDF
ID_3774796917452801;0.1442;0.1206;0.2000;0.1000;0.0500;0.0400;0.0400;0.0400;0.0100;0.7835;0.6449;0.0100;0.8144;0.6783;3;4;TF-IDF
ID_6723353746838236;0.4361;0.4890;0.4000;0.4000;0.4500;0.0909;0.1818;0.4091;0.0970;0.5702;0.6053;0.1973;0.7031;0.6240;4;11;TF-IDF
ID_7440413221171078;0.6719;0.4888;0.8000;0.6000;0.4000;0.0833;0.1250;0.1667;0.0995;0.6985;0.6291;0.1246;0.8291;0.6150;6;8;TF-IDF
ID_7796654028353519;0.2249;0.1914;0.4000;0.3000;0.2000;0.0541;0.0811;0.1081;0.0300;0.5050;0.5337;0.0383;0.6334;0.5657;3;4;TF-IDF
ID_8187863977340227;0.2201;0.2256;0.2000;0.1000;0.2000;0.0256;0.0256;0.1026;0.0256;0.6716;0.5916;0.0390;0.7623;0.5898;1;4;TF-IDF
ID_8293766070107110;0.3850;0.3729;0.4000;0.6000;0.5000;0.0476;0.1429;0.2381;0.0808;0.7932;0.6470;0.1298;0.8203;0.6376;6;11;TF-IDF
ID_2538869394815421;0.3259;0.2775;0.2000;0.2000;0.1000;0.0667;0.1333;0.1333;0.0833;0.7626;0.5691;0.0833;0.8022;0.6378;3;3;TF-IDF
ID_7426592963217111;0.5036;0.3759;0.4000;0.4000;0.2500;0.0741;0.1481;0.1852;0.1091;0.5205;0.5865;0.1206;0.6575;0.6322;4;5;TF-IDF
ID_2957078821185186;0.5868;0.4895;0.6000;0.5000;0.4000;0.1250;0.2083;0.3333;0.1562;0.3496;0.5143;0.2119;0.5133;0.6033;5;9;TF-IDF
ID_2662364620923506;0.2706;0.2988;0.4000;0.3000;0.2500;0.1176;0.1765;0.2941;0.1176;0.8298;0.4817;0.1471;0.8511;0.5759;3;5;TF-IDF
ID_7645303175022454;0.6206;0.5115;0.6000;0.7000;0.5000;0.0833;0.1944;0.2778;0.1550;0.7992;0.5846;0.2108;0.8740;0.6111;7;10;TF-IDF
ID_4185521570721716;0.4389;0.3540;0.4000;0.3000;0.2500;0.0800;0.1200;0.2000;0.0950;0.8043;0.6670;0.1184;0.8742;0.6012;4;6;TF-IDF
ID_0469666950995989;0.9266;0.8258;1.0000;0.9000;0.8000;0.1163;0.2093;0.3721;0.2015;0.8778;0.4828;0.3365;0.8985;0.5577;9;16;TF-IDF
ID_7057449448661416;0.1242;0.2553;0.2000;0.1000;0.1500;0.1000;0.1000;0.3000;0.0333;0.8025;0.5459;0.0746;0.8210;0.5492;1;4;TF-IDF
ID_5527724436785061;0.4326;0.4280;0.8000;0.5000;0.3500;0.1905;0.2381;0.3333;0.2087;0.7594;0.7035;0.2487;0.8957;0.6720;7;13;TF-IDF
ID_7506578377321090;0.3102;0.2582;0.2000;0.5000;0.3500;0.0385;0.1923;0.2692;0.0764;0.7078;0.5732;0.1058;0.7939;0.5246;5;7;TF-IDF
ID_2346700109498656;0.9306;0.7761;1.0000;0.9000;0.7000;0.1000;0.1800;0.2800;0.1758;0.9011;0.4831;0.2519;0.9216;0.5979;9;14;TF-IDF
ID_8807333466702951;0.5678;0.6453;0.6000;0.7000;0.6500;0.1071;0.2500;0.4643;0.2110;0.7728;0.5626;0.3667;0.7757;0.6091;7;13;TF-IDF
ID_9836776931160228;0.6234;0.6377;0.8000;0.7000;0.6000;0.2222;0.3889;0.6667;0.3099;0.6239;0.5906;0.4911;0.7778;0.5925;7;12;TF-IDF
ID_7082447037374118;0.3317;0.3240;0.4000;0.4000;0.3500;0.0556;0.1111;0.1944;0.0478;0.7886;0.5526;0.0740;0.8429;0.5842;4;8;TF-IDF
ID_9140990601961322;0.3120;0.2301;0.4000;0.3000;0.2500;0.0667;0.1000;0.1667;0.0500;0.5616;0.7205;0.0666;0.6849;0.7091;3;5;TF-IDF
ID_5183458350445779;0.1626;0.2023;0.2000;0.2000;0.2000;0.0345;0.0690;0.1379;0.0146;0.3267;0.5255;0.0355;0.6165;0.6219;3;5;TF-IDF
ID_7216933992248038;0.7760;0.6073;1.0000;0.8000;0.5500;0.1250;0.2000;0.2750;0.1883;0.7182;0.5282;0.2379;0.7841;0.6113;8;11;TF-IDF
ID_7495729402863374;0.3095;0.2695;0.0000;0.4000;0.3000;0.0000;0.1000;0.1500;0.0296;0.3770;0.5625;0.0469;0.6175;0.6823;6;8;TF-IDF
ID_9157872297410868;0.5850;0.5194;0.8000;0.4000;0.3500;0.1667;0.1667;0.2917;0.1667;0.5683;0.6025;0.2098;0.6414;0.6516;6;9;TF-IDF
ID_9308646552353762;0.5305;0.3776;0.4000;0.6000;0.4000;0.0526;0.1579;0.2105;0.0893;0.7786;0.5473;0.1101;0.8548;0.6043;6;8;TF-IDF
ID_6201224121456969;0.4124;0.4826;0.6000;0.4000;0.5000;0.0667;0.0889;0.2222;0.0541;0.7118;0.5538;0.1212;0.7734;0.5262;4;10;TF-IDF
ID_0251394799200508;0.4748;0.3213;0.4000;0.5000;0.3000;0.0714;0.1786;0.2143;0.1091;0.6860;0.7135;0.1225;0.7603;0.6918;5;6;TF-IDF
ID_0373061112091020;0.5617;0.5462;0.6000;0.5000;0.5000;0.0769;0.1282;0.2564;0.0856;0.6621;0.6847;0.1534;0.7679;0.6802;6;12;TF-IDF
ID_4068903193779093;0.0099;0.0659;0.0000;0.0000;0.0500;0.0000;0.0000;0.0625;0.0000;0.5763;0.6299;0.0057;0.5932;0.6109;1;3;TF-IDF
ID_8528934713225115;0.4878;0.5578;0.6000;0.8000;0.8000;0.0789;0.2105;0.4211;0.1441;0.8984;0.6854;0.3184;0.9257;0.6856;8;16;TF-IDF
ID_1686212165863890;0.2572;0.2904;0.4000;0.4000;0.3500;0.0625;0.1250;0.2188;0.0524;0.7369;0.5697;0.0875;0.8108;0.5629;4;7;TF-IDF
ID_2391615767440759;0.4614;0.4583;0.2000;0.5000;0.4500;0.0500;0.2500;0.4500;0.1326;0.8148;0.6135;0.2355;0.9074;0.6739;5;9;TF-IDF
ID_8971623116160175;0.1299;0.2674;0.0000;0.2000;0.3500;0.0000;0.0392;0.1373;0.0061;0.7593;0.4962;0.0409;0.8194;0.5757;2;7;TF-IDF
ID_8336765967978370;0.1396;0.1576;0.0000;0.2000;0.2000;0.0000;0.0645;0.1290;0.0118;0.5752;0.7208;0.0246;0.6991;0.6821;2;4;TF-IDF
ID_5680428710939826;0.4770;0.5079;0.6000;0.6000;0.5500;0.0938;0.1875;0.3438;0.1069;0.5913;0.4799;0.1926;0.6609;0.5686;8;16;TF-IDF
ID_4692364565124711;0.5389;0.4058;0.8000;0.4000;0.3000;0.1250;0.1250;0.1875;0.1109;0.6515;0.3789;0.1350;0.7879;0.5512;4;7;TF-IDF
ID_8479803539567479;0.6072;0.4831;0.6000;0.5000;0.3500;0.1304;0.2174;0.3043;0.1620;0.6743;0.6753;0.1986;0.7663;0.7596;7;10;TF-IDF
ID_7729955482153416;0.4441;0.4900;0.2000;0.4000;0.5000;0.0323;0.1290;0.3226;0.0667;0.7244;0.6430;0.1629;0.7350;0.6757;5;13;TF-IDF
ID_5305326747268396;0.3817;0.3257;0.4000;0.4000;0.3500;0.0571;0.1143;0.2000;0.0514;0.8625;0.6286;0.0817;0.8832;0.6311;5;10;TF-IDF
ID_1324132789176127;0.2524;0.3069;0.4000;0.3000;0.3500;0.0526;0.0789;0.1842;0.0325;0.6279;0.7305;0.0707;0.6860;0.7078;3;7;TF-IDF
ID_1248448556190472;0.0000;0.0096;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.8034;0.4163;0.0000;0.8917;0.5477;0;1;TF-IDF
ID_3867942762661182;0.4616;0.4205;0.4000;0.4000;0.4000;0.0588;0.1176;0.2353;0.0685;0.5625;0.6198;0.1181;0.6875;0.6514;5;9;TF-IDF
ID_4028993334703256;0.5694;0.5312;0.8000;0.8000;0.5500;0.0976;0.1951;0.2683;0.1687;0.8681;0.6207;0.2209;0.9250;0.6655;8;11;TF-IDF
ID_5840732667923853;0.4820;0.6464;0.4000;0.3000;0.3000;0.2500;0.3750;0.7500;0.2969;0.8622;0.6629;0.4217;0.8806;0.6520;3;10;TF-IDF
ID_0037573905724394;0.5025;0.4565;0.6000;0.3000;0.3500;0.1000;0.1000;0.2333;0.1000;0.6154;0.6395;0.1509;0.7917;0.6435;6;11;TF-IDF
ID_0751166458904189;0.2201;0.1840;0.2000;0.1000;0.1000;0.0244;0.0244;0.0488;0.0244;0.4796;0.5616;0.0281;0.6735;0.6209;1;3;TF-IDF
ID_0845421586641237;0.3597;0.3798;0.2000;0.3000;0.3500;0.0400;0.1200;0.2800;0.0648;0.6541;0.5875;0.1284;0.7694;0.6128;3;7;TF-IDF
ID_0915732258069388;0.6296;0.5665;0.6000;0.4000;0.3500;0.1579;0.2105;0.3684;0.1623;0.5869;0.6298;0.2355;0.7246;0.6537;4;7;TF-IDF
ID_3790201696145434;0.3243;0.2857;0.4000;0.2000;0.1500;0.0769;0.0769;0.1154;0.0577;0.6302;0.5370;0.0666;0.7245;0.6343;3;4;TF-IDF
ID_4299344810509965;0.5384;0.5975;0.6000;0.5000;0.6000;0.0968;0.1613;0.3871;0.1196;0.6894;0.6395;0.2463;0.8248;0.7177;6;13;TF-IDF
ID_4897726772361601;0.3347;0.3910;0.6000;0.6000;0.5000;0.0938;0.1875;0.3125;0.1218;0.8179;0.5178;0.1891;0.8668;0.5645;8;15;TF-IDF
ID_6216261423282706;0.6699;0.5250;0.6000;0.8000;0.5500;0.0698;0.1860;0.2558;0.1235;0.8821;0.4588;0.1815;0.8932;0.5632;8;11;TF-IDF
ID_2929963416385218;0.4106;0.4128;0.4000;0.5000;0.4500;0.0541;0.1351;0.2432;0.0623;0.4947;0.5289;0.1160;0.6330;0.5238;5;10;TF-IDF
ID_6446047463034654;0.3440;0.3668;0.6000;0.5000;0.4000;0.0882;0.1471;0.2353;0.0801;0.6987;0.6925;0.1213;0.7867;0.7148;5;9;TF-IDF
ID_3555567955507382;0.6746;0.5448;0.8000;0.6000;0.4500;0.1250;0.1875;0.2812;0.1513;0.6612;0.5207;0.2047;0.7510;0.5381;6;9;TF-IDF
ID_0925726638062356;0.3307;0.4098;0.2000;0.5000;0.5500;0.0233;0.1163;0.2558;0.0469;0.7233;0.4613;0.1258;0.7592;0.4537;5;11;TF-IDF
ID_7181616799746888;0.6178;0.4621;0.8000;0.5000;0.3500;0.1538;0.1923;0.2692;0.1654;0.6083;0.6127;0.2043;0.7527;0.6495;5;7;TF-IDF
ID_8006865596138564;0.1205;0.2458;0.2000;0.2000;0.3000;0.0385;0.0769;0.2308;0.0238;0.8165;0.5878;0.0665;0.8660;0.6252;2;6;TF-IDF
ID_8318944131166018;0.3975;0.3422;0.2000;0.5000;0.3500;0.0435;0.2174;0.3043;0.0935;0.5799;0.6095;0.1241;0.7189;0.6262;5;7;TF-IDF
ID_8730904907286096;0.3024;0.3583;0.4000;0.4000;0.4500;0.0800;0.1600;0.3600;0.0762;0.5849;0.6411;0.1626;0.7167;0.6418;4;11;TF-IDF
ID_8664169441117482;0.3760;0.3627;0.4000;0.4000;0.4000;0.0769;0.1538;0.3077;0.1126;0.7442;0.6627;0.1757;0.8023;0.6650;4;8;TF-IDF
ID_3532765293459410;0.3714;0.4565;0.6000;0.5000;0.5500;0.0750;0.1250;0.2750;0.0706;0.7855;0.6287;0.1535;0.8637;0.6332;5;11;TF-IDF
ID_0715975668333522;0.5358;0.4735;0.4000;0.7000;0.5000;0.0741;0.2593;0.3704;0.1690;0.7230;0.6339;0.2225;0.8451;0.5736;7;10;TF-IDF
ID_2435447165044085;0.3700;0.4489;0.6000;0.4000;0.5000;0.0625;0.0833;0.2083;0.0565;0.4427;0.5331;0.1141;0.6399;0.6503;4;10;TF-IDF
ID_1717412318563908;0.1142;0.2219;0.2000;0.1000;0.3000;0.0294;0.0294;0.1765;0.0098;0.7069;0.5277;0.0472;0.8187;0.6189;1;7;TF-IDF
ID_7254844415865063;0.1732;0.2487;0.2000;0.2000;0.3000;0.0312;0.0625;0.1875;0.0182;0.5960;0.5301;0.0508;0.7232;0.5162;2;6;TF-IDF
ID_7797886762703247;0.3098;0.3227;0.6000;0.3000;0.2500;0.1111;0.1111;0.1852;0.0531;0.5153;0.6619;0.0711;0.6994;0.7005;4;7;TF-IDF
ID_2835093153489923;0.3178;0.3362;0.6000;0.3000;0.3500;0.1364;0.1364;0.3182;0.1098;0.4736;0.4634;0.1752;0.6357;0.5477;4;10;TF-IDF
ID_5598322661148873;0.2808;0.2880;0.6000;0.3000;0.3000;0.0938;0.0938;0.1875;0.0599;0.3991;0.6046;0.0906;0.5384;0.6298;3;6;TF-IDF
ID_6491144323495041;0.4288;0.3515;0.8000;0.4000;0.3000;0.1176;0.1176;0.1765;0.0799;0.5714;0.5342;0.1048;0.7143;0.5197;4;6;TF-IDF
ID_7233767393471644;0.1780;0.1579;0.0000;0.2000;0.1000;0.0000;0.1818;0.1818;0.0295;0.4245;0.6049;0.0295;0.4964;0.6301;5;5;TF-IDF
ID_0589484713269268;0.4708;0.4981;0.6000;0.5000;0.5500;0.1000;0.1667;0.3667;0.1315;0.6667;0.6164;0.2415;0.7206;0.5946;5;11;TF-IDF
ID_0247863649039393;0.0000;0.0741;0.0000;0.0000;0.1500;0.0000;0.0000;0.1111;0.0000;0.5827;0.6080;0.0139;0.6693;0.6050;0;3;TF-IDF
ID_1511271976880714;0.2088;0.2440;0.4000;0.4000;0.3000;0.0556;0.1111;0.1667;0.0435;0.5833;0.6405;0.0615;0.6833;0.7414;5;9;TF-IDF
ID_2170299963939072;0.5321;0.4830;0.6000;0.5000;0.3500;0.1500;0.2500;0.3500;0.1578;0.5698;0.7053;0.1919;0.6536;0.6806;5;7;TF-IDF
ID_3496070172209437;0.3058;0.2966;0.2000;0.5000;0.4000;0.0323;0.1613;0.2581;0.0694;0.6256;0.7011;0.1056;0.6651;0.6931;6;9;TF-IDF
ID_2918420759847932;0.1353;0.1879;0.2000;0.2000;0.2000;0.0476;0.0952;0.1905;0.0595;0.6230;0.6046;0.0796;0.7698;0.6085;3;7;TF-IDF
ID_2941335797138677;0.3809;0.4476;0.2000;0.3000;0.2500;0.0769;0.2308;0.3846;0.1355;0.5147;0.5529;0.1908;0.6682;0.5585;4;7;TF-IDF
ID_3107924103069456;0.3786;0.2443;0.4000;0.3000;0.1500;0.0444;0.0667;0.0667;0.0406;0.2603;0.6631;0.0406;0.3173;0.5828;3;3;TF-IDF
ID_3828820650816481;0.0293;0.0586;0.0000;0.0000;0.0500;0.0000;0.0000;0.0400;0.0000;0.5794;0.6248;0.0024;0.5981;0.6001;2;3;TF-IDF
ID_0890857354198687;0.2480;0.2724;0.4000;0.3000;0.3000;0.0645;0.0968;0.1935;0.0538;0.6984;0.6580;0.0841;0.7619;0.6231;3;6;TF-IDF
ID_4928616387172275;0.6006;0.5252;0.8000;0.6000;0.5500;0.1143;0.1714;0.3143;0.1348;0.6509;0.6404;0.2207;0.7736;0.6237;6;11;TF-IDF
ID_1008924786363328;0.4173;0.4142;0.2000;0.4000;0.4000;0.0244;0.0976;0.1951;0.0552;0.6748;0.5766;0.0991;0.7961;0.5672;5;9;TF-IDF
ID_1049734269570870;0.5680;0.5566;0.6000;0.4000;0.3500;0.1667;0.2222;0.3889;0.1984;0.8647;0.5184;0.2627;0.9023;0.5042;4;7;TF-IDF
ID_0426611082211389;0.6236;0.5838;0.8000;0.5000;0.5000;0.1212;0.1515;0.3030;0.1341;0.2361;0.5539;0.2058;0.3100;0.6353;5;12;TF-IDF
ID_9071551767043294;0.3134;0.2680;0.4000;0.5000;0.3500;0.0488;0.1220;0.1707;0.0514;0.5446;0.5720;0.0680;0.7525;0.5797;5;7;TF-IDF
ID_3412816427200150;0.6316;0.6262;0.4000;0.6000;0.6000;0.0435;0.1304;0.2609;0.0888;0.5328;0.5939;0.1755;0.6504;0.6274;6;12;TF-IDF
ID_1510655084439926;0.1948;0.1796;0.2000;0.1000;0.1000;0.0500;0.0500;0.1000;0.0125;0.7643;0.5840;0.0187;0.8344;0.6051;5;7;TF-IDF
ID_7864739127485412;0.1367;0.1495;0.2000;0.2000;0.1500;0.0833;0.1667;0.2500;0.0333;0.6700;0.6679;0.0526;0.7700;0.6816;3;4;TF-IDF
ID_7998391975397420;0.4451;0.3429;0.4000;0.5000;0.3500;0.0455;0.1136;0.1591;0.0568;0.4990;0.6468;0.0815;0.6362;0.5957;5;7;TF-IDF
ID_8415872554112911;0.4329;0.3805;0.4000;0.6000;0.5000;0.0417;0.1250;0.2083;0.0776;0.6842;0.6129;0.1270;0.8487;0.6408;6;10;TF-IDF
ID_9978219072711522;0.4570;0.4309;0.4000;0.4000;0.3500;0.0667;0.1333;0.2333;0.0824;0.5754;0.6669;0.1254;0.6767;0.6670;4;8;TF-IDF
