Autor;nDCG@10;nDCG@20;Precision@5;Precision@10;Precision@20;Recall@5;Recall@10;Recall@20;MAP@10;Coverage@10;Diversity@10;MAP@20;Coverage@20;Diversity@20;Match_Valido@10;Match_Valido@20;Modelo
ID_4679068868095356;0.2698;0.2665;0.6000;0.4000;0.3000;0.1667;0.2222;0.3333;0.1713;0.7238;0.6332;0.2151;0.9048;0.6438;4;6;POP
ID_5493283201428571;0.0828;0.1946;0.0000;0.1000;0.2000;0.0000;0.0476;0.1905;0.0068;0.7125;0.7087;0.0369;0.8179;0.6982;2;5;POP
ID_7605473235519650;0.2351;0.2128;0.2000;0.2000;0.1500;0.0370;0.0741;0.1111;0.0229;0.8974;0.6535;0.0291;0.9615;0.7092;5;9;POP
ID_1190700200800606;0.4284;0.3120;0.8000;0.4000;0.2500;0.1111;0.1111;0.1389;0.1056;0.8544;0.6770;0.1148;0.9223;0.6783;4;5;POP
ID_4501155453484456;0.2083;0.2410;0.2000;0.2000;0.3000;0.0217;0.0435;0.1304;0.0163;0.6824;0.5867;0.0436;0.8369;0.6147;2;6;POP
ID_2529945687863385;0.4330;0.4834;0.4000;0.4000;0.4500;0.0667;0.1333;0.3000;0.0814;0.8950;0.5906;0.1612;0.9543;0.6476;5;11;POP
ID_6812635845529585;0.4519;0.3300;0.4000;0.4000;0.2500;0.0513;0.1026;0.1282;0.0597;0.8013;0.6385;0.0704;0.8644;0.7019;4;5;POP
ID_8626964624628522;0.4595;0.3987;0.4000;0.4000;0.3500;0.0667;0.1333;0.2333;0.0815;0.8353;0.6641;0.1162;0.9141;0.6626;4;7;POP
ID_1896106488323757;0.3172;0.3711;0.0000;0.2000;0.1500;0.0000;0.1538;0.2308;0.0348;0.7717;0.6011;0.0476;0.8189;0.5701;8;14;POP
ID_8192385731123737;0.1443;0.1720;0.0000;0.2000;0.2000;0.0000;0.0870;0.1739;0.0141;0.6750;0.7069;0.0405;0.7625;0.6866;3;5;POP
ID_3090998656907702;0.3277;0.4063;0.6000;0.5000;0.5500;0.0968;0.1613;0.3548;0.0808;0.6250;0.6544;0.1879;0.7500;0.6954;5;11;POP
ID_1708237858198821;0.2448;0.3004;0.4000;0.3000;0.3500;0.0714;0.1071;0.2500;0.0455;0.4820;0.4957;0.0974;0.7914;0.5777;3;7;POP
ID_3859775879893716;0.0696;0.1488;0.0000;0.2000;0.1500;0.0000;0.2000;0.3000;0.0311;0.8245;0.5402;0.0561;0.8989;0.6021;2;4;POP
ID_0731606611183670;0.2201;0.1606;0.2000;0.1000;0.1000;0.0323;0.0323;0.0645;0.0323;0.8649;0.5508;0.0369;0.9054;0.6129;1;2;POP
ID_5076790300436750;0.3900;0.4055;0.6000;0.4000;0.3000;0.2000;0.2667;0.4000;0.2000;0.6414;0.5848;0.2505;0.7729;0.5930;4;6;POP
ID_7909389621807467;0.2794;0.3519;0.4000;0.2000;0.3000;0.0741;0.0741;0.2222;0.0617;0.8090;0.4707;0.1073;0.8539;0.5308;3;7;POP
ID_5572050278838550;0.4643;0.4435;0.4000;0.5000;0.4500;0.0541;0.1351;0.2432;0.0740;0.9400;0.6844;0.1288;0.9667;0.6994;5;9;POP
ID_8586805521593519;0.4815;0.4627;0.4000;0.5000;0.5000;0.0513;0.1282;0.2564;0.0769;0.7012;0.7306;0.1377;0.8167;0.6934;5;10;POP
ID_2044247985726091;0.1457;0.1414;0.0000;0.2000;0.1000;0.0000;0.2000;0.2000;0.0393;0.6188;0.5785;0.0393;0.7594;0.6070;3;4;POP
ID_6072951820735063;0.2484;0.2168;0.4000;0.5000;0.3000;0.0690;0.1724;0.2069;0.0981;0.7536;0.5174;0.1110;0.8696;0.5356;5;6;POP
ID_3950127945486168;0.3668;0.4116;0.4000;0.3000;0.3000;0.1053;0.1579;0.3158;0.0912;0.7949;0.5908;0.1435;0.8077;0.6528;4;7;POP
ID_2046981671187343;0.3271;0.3018;0.2000;0.3000;0.2000;0.0769;0.2308;0.3077;0.1256;0.8529;0.6134;0.1449;0.9118;0.6579;4;5;POP
ID_2270654658839508;0.5605;0.5809;0.8000;0.7000;0.6500;0.0714;0.1250;0.2321;0.0996;0.6383;0.6380;0.1793;0.7234;0.6569;7;13;POP
ID_0061972656195816;0.5896;0.5319;0.6000;0.4000;0.3000;0.1250;0.1667;0.2500;0.1417;0.5210;0.6804;0.1755;0.7059;0.6712;6;8;POP
ID_8056741558903379;0.7008;0.5576;0.8000;0.6000;0.4500;0.1481;0.2222;0.3333;0.1968;0.8973;0.5756;0.2534;0.9384;0.6933;6;9;POP
ID_0145887238250184;0.2221;0.2800;0.2000;0.3000;0.3500;0.0435;0.1304;0.3043;0.0342;0.7917;0.6054;0.0997;0.8565;0.6329;3;7;POP
ID_2854771102810220;0.4522;0.3709;0.6000;0.4000;0.2500;0.1579;0.2105;0.2632;0.1482;0.7521;0.6550;0.1722;0.8889;0.6508;4;5;POP
ID_6963964477157013;0.5369;0.4552;0.8000;0.5000;0.3000;0.1600;0.2000;0.2400;0.1800;0.5507;0.5692;0.2000;0.7391;0.6539;5;6;POP
ID_0883967020061181;0.0000;0.0384;0.0000;0.0000;0.0500;0.0000;0.0000;0.0333;0.0000;0.6757;0.5530;0.0028;0.7297;0.6177;0;1;POP
ID_1133302125160725;0.2489;0.2380;0.4000;0.2000;0.2000;0.1053;0.1053;0.2105;0.0614;0.5778;0.6115;0.0858;0.7556;0.6084;2;4;POP
ID_1914271225987860;0.1595;0.3679;0.4000;0.2000;0.3000;0.1429;0.1429;0.4286;0.1000;0.7538;0.5056;0.1889;0.8844;0.5621;3;7;POP
ID_5717546460597615;0.3537;0.3717;0.4000;0.5000;0.4500;0.0476;0.1190;0.2143;0.0568;0.7373;0.4847;0.1048;0.8756;0.5765;5;9;POP
ID_4792955482152100;0.3456;0.3659;0.4000;0.4000;0.4000;0.0526;0.1053;0.2105;0.0456;0.8909;0.6199;0.0861;0.9818;0.6499;6;10;POP
ID_7817033448036400;0.0852;0.1648;0.0000;0.1000;0.1500;0.0000;0.0455;0.1364;0.0057;0.7059;0.5783;0.0213;0.7941;0.6592;2;5;POP
ID_8133660776746187;0.3364;0.3795;0.2000;0.2000;0.1500;0.2000;0.4000;0.6000;0.1167;0.7831;0.4674;0.1500;0.8675;0.5571;2;3;POP
ID_8976306450816308;0.3490;0.3961;0.4000;0.5000;0.4000;0.0909;0.2273;0.3636;0.1180;0.5098;0.6991;0.1877;0.6340;0.6911;5;8;POP
ID_3667257393072255;0.2201;0.2750;0.2000;0.1000;0.1500;0.0769;0.0769;0.2308;0.0769;0.6739;0.6254;0.1023;0.7391;0.6253;1;3;POP
ID_7417258240533689;0.1853;0.2466;0.4000;0.3000;0.3500;0.0741;0.1111;0.2593;0.0899;0.8814;0.6112;0.1448;0.9407;0.6364;3;7;POP
ID_4027612512091565;0.4519;0.4558;0.4000;0.2000;0.1500;0.3333;0.3333;0.5000;0.3333;0.7246;0.7263;0.3646;0.8551;0.7142;2;4;POP
ID_5577871519448957;0.1069;0.2172;0.2000;0.2000;0.2000;0.1250;0.2500;0.5000;0.0500;0.8000;0.6758;0.1028;0.8000;0.6989;2;4;POP
ID_9904579095302578;0.0330;0.0903;0.0000;0.1000;0.1500;0.0000;0.1111;0.3333;0.0111;0.5676;0.6732;0.0472;0.7027;0.7256;1;3;POP
ID_6161888127051479;0.2835;0.3703;0.2000;0.3000;0.3500;0.0435;0.1304;0.3043;0.0507;0.7824;0.6073;0.1064;0.8853;0.6323;3;7;POP
ID_1066462335621573;0.5447;0.4240;0.4000;0.5000;0.3500;0.0571;0.1429;0.2000;0.0873;0.9123;0.5834;0.1134;0.9123;0.6650;6;8;POP
ID_1104988511999827;0.3121;0.3835;0.2000;0.4000;0.4500;0.0455;0.1818;0.4091;0.0801;0.8053;0.6684;0.1817;0.8407;0.6640;5;11;POP
ID_9578832375902806;0.3942;0.3412;0.4000;0.6000;0.4000;0.0769;0.2308;0.3077;0.1368;0.7709;0.5768;0.1741;0.8062;0.6453;6;8;POP
ID_4854372533657671;0.6303;0.5834;0.6000;0.6000;0.5500;0.0638;0.1277;0.2340;0.1006;0.8092;0.6054;0.1618;0.8168;0.6504;6;11;POP
ID_1278004515460973;0.4197;0.4252;0.4000;0.4000;0.2500;0.1538;0.3077;0.3846;0.1569;0.6085;0.5183;0.1771;0.6809;0.5947;4;5;POP
ID_4212950768814450;0.1817;0.2440;0.2000;0.1000;0.1500;0.0476;0.0476;0.1429;0.0159;0.8212;0.6340;0.0317;0.9218;0.6397;4;9;POP
ID_7088639503480810;0.3524;0.3652;0.4000;0.5000;0.4500;0.0625;0.1562;0.2812;0.0781;0.8571;0.6951;0.1346;0.8839;0.6817;6;10;POP
ID_0766190838110725;0.2238;0.2692;0.2000;0.2000;0.2000;0.0909;0.1818;0.3636;0.1136;0.6000;0.6406;0.1606;0.8326;0.6632;2;4;POP
ID_5588600593216123;0.2848;0.3900;0.4000;0.5000;0.4500;0.0952;0.2381;0.4286;0.1056;0.5519;0.6946;0.2046;0.6557;0.6872;5;10;POP
ID_6822739927690907;0.2448;0.3276;0.2000;0.1000;0.2500;0.0500;0.0500;0.2500;0.0500;0.8913;0.6878;0.0963;0.9783;0.7363;3;7;POP
ID_7921787048065279;0.4035;0.4075;0.6000;0.4000;0.3500;0.1765;0.2353;0.4118;0.1333;0.7261;0.5452;0.1995;0.7979;0.5669;4;7;POP
ID_5384883934019911;0.3755;0.4455;0.6000;0.6000;0.5500;0.0833;0.1667;0.3056;0.1058;0.7070;0.6868;0.1883;0.7442;0.6702;6;11;POP
ID_8821536792042504;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.6667;0.6724;0.0000;0.7179;0.7035;0;0;POP
ID_4336175279058172;0.3076;0.3637;0.4000;0.5000;0.4500;0.0714;0.1786;0.3214;0.0793;0.8310;0.5852;0.1534;0.8828;0.5886;5;10;POP
ID_5984945942545807;0.6938;0.5602;0.8000;0.6000;0.4000;0.1905;0.2857;0.3810;0.2467;0.6832;0.6570;0.2864;0.7723;0.6813;6;8;POP
ID_6384773144352915;0.1104;0.1916;0.0000;0.1000;0.2000;0.0000;0.0556;0.2222;0.0079;0.4286;0.7157;0.0478;0.5714;0.7043;2;5;POP
ID_2924634223083790;0.0000;0.1818;0.0000;0.0000;0.3000;0.0000;0.0000;0.1935;0.0000;0.5612;0.6219;0.0452;0.7653;0.6564;0;7;POP
ID_1154078371182103;0.3963;0.2718;0.2000;0.4000;0.2500;0.0270;0.1081;0.1351;0.0582;0.8072;0.5683;0.0686;0.8675;0.5799;4;5;POP
ID_2426330204919814;0.5710;0.5961;0.8000;0.8000;0.7500;0.1026;0.2051;0.3846;0.1837;0.8039;0.6447;0.3223;0.8431;0.6653;8;15;POP
ID_6807553800607803;0.3322;0.3910;0.4000;0.4000;0.3500;0.0952;0.1905;0.3333;0.0905;0.8060;0.6398;0.1460;0.8507;0.6556;4;7;POP
ID_9896747816468168;0.4652;0.4916;0.2000;0.5000;0.6000;0.0303;0.1515;0.3636;0.0837;0.7009;0.6918;0.2017;0.7944;0.6972;5;12;POP
ID_8703127071027272;0.4464;0.3995;0.4000;0.5000;0.4000;0.0465;0.1163;0.1860;0.0694;0.7922;0.6815;0.1060;0.9481;0.6835;5;8;POP
ID_7705487128433052;0.4252;0.4686;0.4000;0.3000;0.3500;0.0870;0.1304;0.3043;0.1014;0.8503;0.6453;0.1607;0.8639;0.6829;3;7;POP
ID_5215677939309020;0.2334;0.2339;0.0000;0.3000;0.3000;0.0000;0.1200;0.2400;0.0331;0.9000;0.5785;0.0729;0.9769;0.5888;4;7;POP
ID_3632313056549978;0.2831;0.3123;0.2000;0.2000;0.2000;0.0526;0.1053;0.2105;0.0307;0.6833;0.5933;0.0569;0.8333;0.6272;5;12;POP
ID_1113234690255161;0.2330;0.2579;0.2000;0.3000;0.3000;0.0357;0.1071;0.2143;0.0324;0.6183;0.6924;0.0687;0.7204;0.7146;3;6;POP
ID_7783163368484914;0.3280;0.3742;0.2000;0.3000;0.2500;0.0625;0.1875;0.3125;0.0990;0.8605;0.6703;0.1366;0.9535;0.6651;3;5;POP
ID_0621002533579104;0.2738;0.2893;0.2000;0.4000;0.4000;0.0238;0.0952;0.1905;0.0336;0.6419;0.5754;0.0727;0.8690;0.6315;4;8;POP
ID_1971734589534354;0.5017;0.4313;0.4000;0.4000;0.3500;0.0769;0.1538;0.2692;0.1126;0.7123;0.6407;0.1590;0.7877;0.6426;4;7;POP
ID_7890165105970581;0.0941;0.2203;0.0000;0.1000;0.3000;0.0000;0.0345;0.2069;0.0057;0.5087;0.6693;0.0521;0.6439;0.6699;2;9;POP
ID_8516223928904348;0.2411;0.3399;0.4000;0.2000;0.2500;0.1429;0.1429;0.3571;0.0595;0.6779;0.6219;0.1050;0.7885;0.6781;4;7;POP
ID_1729487902904332;0.0544;0.0723;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.6119;0.5629;0.0000;0.7985;0.6124;2;3;POP
ID_8492267499258500;0.4467;0.3559;0.6000;0.4000;0.3000;0.1034;0.1379;0.2069;0.0979;0.9000;0.6415;0.1195;0.9000;0.6777;4;6;POP
ID_4671775690334406;0.1390;0.2644;0.2000;0.2000;0.2500;0.0714;0.1429;0.3571;0.0500;0.7531;0.5692;0.1121;0.8765;0.6321;2;5;POP
ID_3174964298120701;0.2051;0.3266;0.2000;0.2000;0.3000;0.0667;0.1333;0.4000;0.0481;0.6507;0.6123;0.1235;0.6987;0.6518;2;6;POP
ID_1508456345535914;0.4789;0.3798;0.6000;0.5000;0.3000;0.1250;0.2083;0.2500;0.1292;0.8917;0.6530;0.1431;0.9250;0.6666;5;9;POP
ID_1606080164385644;0.0595;0.1809;0.2000;0.1000;0.2500;0.0244;0.0244;0.1220;0.0122;0.8412;0.5440;0.0344;0.9059;0.5614;1;5;POP
ID_7556393484185237;0.2722;0.3481;0.2000;0.4000;0.4000;0.0625;0.2500;0.5000;0.0762;0.8029;0.5354;0.1897;0.8510;0.6039;4;8;POP
ID_7328854929044759;0.3241;0.2391;0.6000;0.4000;0.2000;0.1579;0.2105;0.2105;0.1193;0.8250;0.6540;0.1193;0.8750;0.6336;4;4;POP
ID_8457699943400994;0.0948;0.1377;0.2000;0.1000;0.1500;0.0625;0.0625;0.1875;0.0156;0.6352;0.6122;0.0395;0.6996;0.6544;1;3;POP
ID_4830182825385638;0.2950;0.2842;0.4000;0.3000;0.2500;0.1053;0.1579;0.2632;0.1103;0.7980;0.5600;0.1389;0.8990;0.5993;3;6;POP
ID_1616454163444935;0.3396;0.3514;0.6000;0.4000;0.3000;0.1071;0.1429;0.2143;0.0810;0.9688;0.5981;0.1055;0.9688;0.5728;8;13;POP
ID_9274817658247444;0.1604;0.1327;0.2000;0.3000;0.2000;0.0400;0.1200;0.1600;0.0464;0.5800;0.6812;0.0548;0.6000;0.6531;3;5;POP
ID_4924315260445096;0.3543;0.4266;0.4000;0.4000;0.3000;0.1429;0.2857;0.4286;0.1116;0.6250;0.6889;0.1606;0.7750;0.7137;8;13;POP
ID_2513765362378596;0.2985;0.2804;0.2000;0.2000;0.1500;0.0500;0.1000;0.1500;0.0667;0.8654;0.6253;0.0782;0.8942;0.6006;2;3;POP
ID_7435229418765108;0.7481;0.5877;1.0000;0.7000;0.5000;0.1220;0.1707;0.2439;0.1677;0.8636;0.6669;0.2092;0.8864;0.6820;7;10;POP
ID_3583817683372046;0.0000;0.1343;0.0000;0.0000;0.1500;0.0000;0.0000;0.1500;0.0000;0.7346;0.6586;0.0184;0.8272;0.6725;0;4;POP
ID_7216344229807186;0.3713;0.3689;0.4000;0.4000;0.2500;0.1111;0.2222;0.2778;0.1238;0.6299;0.6711;0.1452;0.7153;0.6660;6;9;POP
ID_7873530684119035;0.5473;0.5624;0.6000;0.5000;0.6000;0.0667;0.1111;0.2667;0.0821;0.8942;0.6939;0.1739;0.9164;0.7058;5;12;POP
ID_3849610589103935;0.1635;0.2235;0.2000;0.2000;0.2000;0.1000;0.2000;0.4000;0.1222;0.8205;0.5336;0.1730;0.8718;0.6240;2;4;POP
ID_2065104260659969;0.2687;0.2764;0.2000;0.3000;0.3000;0.0312;0.0938;0.1875;0.0319;0.7439;0.6060;0.0599;0.8415;0.6607;3;6;POP
ID_0378897709136226;0.2963;0.2260;0.4000;0.4000;0.2500;0.0690;0.1379;0.1724;0.0655;0.7158;0.6418;0.0763;0.8737;0.6230;4;5;POP
ID_3446817929796674;0.1290;0.1149;0.0000;0.2000;0.1000;0.0000;0.0952;0.0952;0.0187;0.6218;0.6773;0.0187;0.6639;0.6608;2;4;POP
ID_8265116967095452;0.5894;0.5052;0.6000;0.5000;0.2500;0.2000;0.3333;0.3333;0.2537;0.8095;0.5416;0.2537;0.8827;0.6597;5;7;POP
ID_5034796789305260;0.1257;0.2517;0.0000;0.1000;0.1500;0.0000;0.1667;0.5000;0.0208;0.5938;0.7024;0.0694;0.6562;0.7135;4;8;POP
ID_7034773971317045;0.2153;0.2142;0.4000;0.2000;0.2000;0.0833;0.0833;0.1667;0.0347;0.7156;0.5564;0.0553;0.7816;0.5851;3;5;POP
ID_0831151849844477;0.5329;0.3987;0.8000;0.5000;0.3000;0.1176;0.1471;0.1765;0.1254;0.8291;0.6992;0.1342;0.9060;0.6729;5;6;POP
ID_3223135002950210;0.1795;0.3302;0.2000;0.2000;0.4000;0.0263;0.0526;0.2105;0.0154;0.8122;0.4469;0.0683;0.8498;0.4685;2;9;POP
ID_6473783273255196;0.2985;0.2601;0.4000;0.4000;0.2500;0.0625;0.1250;0.1562;0.0920;0.8214;0.5687;0.1032;0.9286;0.5810;4;7;POP
ID_1343302903420183;0.4646;0.3700;0.6000;0.5000;0.3000;0.1200;0.2000;0.2400;0.1529;0.6834;0.6886;0.1679;0.7513;0.6585;5;6;POP
ID_3309342336039521;0.1384;0.1783;0.2000;0.2000;0.2500;0.0286;0.0571;0.1429;0.0159;0.7477;0.6550;0.0373;0.8063;0.6662;2;5;POP
ID_6885920219067791;0.4937;0.4016;0.6000;0.6000;0.4500;0.1111;0.2222;0.3333;0.1267;0.5644;0.6234;0.1790;0.8267;0.6422;6;9;POP
ID_6150944383255830;0.2992;0.2531;0.4000;0.3000;0.1500;0.1333;0.2000;0.2000;0.0952;0.6746;0.6784;0.0952;0.7302;0.6552;3;3;POP
ID_5105401635003548;0.2921;0.3211;0.2000;0.3000;0.3500;0.0435;0.1304;0.3043;0.0440;0.8244;0.5052;0.1183;0.9160;0.5307;3;7;POP
ID_2679480309784746;0.3938;0.3578;0.8000;0.5000;0.3500;0.1379;0.1724;0.2414;0.1282;0.7143;0.5961;0.1602;0.7857;0.6984;5;7;POP
ID_5558354805733623;0.2935;0.3595;0.2000;0.2000;0.3500;0.0294;0.0588;0.2059;0.0378;0.6767;0.6483;0.0798;0.8190;0.6035;2;7;POP
ID_1224532648969159;0.2272;0.2027;0.2000;0.3000;0.2500;0.0263;0.0789;0.1316;0.0219;0.7982;0.6645;0.0425;0.8514;0.6419;3;5;POP
ID_3638659317775453;0.2973;0.3189;0.6000;0.5000;0.4000;0.0938;0.1562;0.2500;0.1159;0.9390;0.6179;0.1538;0.9624;0.6033;6;9;POP
ID_0263742679377591;0.3666;0.3911;0.6000;0.4000;0.2500;0.3000;0.4000;0.5000;0.2044;0.8000;0.6638;0.2357;0.8526;0.6730;4;5;POP
ID_0539134068708725;0.5925;0.5018;0.8000;0.5000;0.4000;0.1818;0.2273;0.3636;0.1866;0.8810;0.5349;0.2479;0.9107;0.5478;8;14;POP
ID_1619120304203132;0.0000;0.0914;0.0000;0.0000;0.0500;0.0000;0.0000;0.5000;0.0000;0.7315;0.6368;0.0385;0.7778;0.6520;0;1;POP
ID_8106459529828166;0.3651;0.3600;0.4000;0.4000;0.4000;0.0500;0.1000;0.2000;0.0568;0.6292;0.6647;0.1003;0.7016;0.6858;4;8;POP
ID_5858842244938381;0.3164;0.2741;0.4000;0.2000;0.1500;0.0909;0.0909;0.1364;0.0636;0.5578;0.5520;0.0712;0.7387;0.6145;3;4;POP
ID_2931270888717344;0.3301;0.3229;0.4000;0.2000;0.2500;0.0541;0.0541;0.1351;0.0450;0.6353;0.6282;0.0681;0.7176;0.6502;2;5;POP
ID_6799776599317117;0.1345;0.1666;0.0000;0.2000;0.2000;0.0000;0.1000;0.2000;0.0208;0.6154;0.6663;0.0419;0.6667;0.6819;3;5;POP
ID_3470407274471561;0.2803;0.3421;0.4000;0.4000;0.3500;0.0870;0.1739;0.3043;0.1188;0.9000;0.6386;0.1659;0.9727;0.6027;5;9;POP
ID_8600906973888297;0.2976;0.2819;0.6000;0.5000;0.3500;0.0789;0.1316;0.1842;0.0991;0.7305;0.6697;0.1196;0.8014;0.7138;5;8;POP
ID_8918399592544099;0.1714;0.2138;0.2000;0.2000;0.2000;0.0455;0.0909;0.1818;0.0341;0.7909;0.6994;0.0605;0.8545;0.6481;3;5;POP
ID_4937676152604286;0.3278;0.3247;0.4000;0.4000;0.3500;0.0541;0.1081;0.1892;0.0446;0.7200;0.6175;0.0779;0.7900;0.5920;4;8;POP
ID_2961250776014138;0.1189;0.2708;0.2000;0.1000;0.2500;0.0769;0.0769;0.3846;0.0256;0.6060;0.6515;0.0980;0.7527;0.6935;1;5;POP
ID_3332983150165256;0.4002;0.3415;0.4000;0.5000;0.3500;0.0645;0.1613;0.2258;0.0688;0.8873;0.5827;0.1053;0.9014;0.6452;6;9;POP
ID_4698230094310892;0.0482;0.0683;0.0000;0.1000;0.0500;0.0000;0.0714;0.0714;0.0119;0.8175;0.7008;0.0119;0.8832;0.6592;1;4;POP
ID_0947912377089491;0.2841;0.2550;0.2000;0.3000;0.2500;0.0400;0.1200;0.2000;0.0420;0.9688;0.5700;0.0620;0.9688;0.6343;4;7;POP
ID_8735458741337698;0.0525;0.0653;0.0000;0.1000;0.0500;0.0000;0.1429;0.1429;0.0238;0.5192;0.6671;0.0238;0.7115;0.7134;1;2;POP
ID_6450292906586525;0.2785;0.2623;0.4000;0.3000;0.2500;0.0714;0.1071;0.1786;0.0702;0.5946;0.7061;0.0867;0.6332;0.6958;4;6;POP
ID_7003614933284367;0.3301;0.2988;0.4000;0.2000;0.2500;0.0714;0.0714;0.1786;0.0595;0.7222;0.7186;0.0879;0.8333;0.7217;2;5;POP
ID_6998917765406696;0.2149;0.2610;0.4000;0.3000;0.3500;0.0667;0.1000;0.2333;0.0698;0.7133;0.7216;0.1120;0.7832;0.7094;3;7;POP
ID_0004473428354479;0.1882;0.2410;0.2000;0.3000;0.3500;0.0286;0.0857;0.2000;0.0229;0.8333;0.4855;0.0602;0.9000;0.5482;3;7;POP
ID_7181547335252993;0.7407;0.5605;1.0000;0.8000;0.5500;0.1111;0.1778;0.2444;0.1725;0.7966;0.6960;0.2112;0.7966;0.7013;8;11;POP
ID_2798283991743817;0.3473;0.3737;0.4000;0.2000;0.1500;0.2000;0.2000;0.3000;0.1500;0.6009;0.6764;0.1773;0.7237;0.6995;2;3;POP
ID_1530363715825171;0.1069;0.1071;0.4000;0.3000;0.2000;0.0741;0.1111;0.1481;0.0380;0.7158;0.7119;0.0503;0.7825;0.7357;3;4;POP
ID_4589542599288419;0.2034;0.2339;0.2000;0.3000;0.2500;0.0455;0.1364;0.2273;0.0720;0.7113;0.6094;0.1011;0.7835;0.6478;4;7;POP
ID_6029111646602279;0.2332;0.2219;0.4000;0.2000;0.2000;0.0741;0.0741;0.1481;0.0741;0.7006;0.6629;0.0913;0.7325;0.6899;2;4;POP
ID_0600862973859542;0.2877;0.3367;0.4000;0.2000;0.2500;0.0952;0.0952;0.2381;0.0476;0.8000;0.6115;0.0830;0.9294;0.6419;5;8;POP
ID_5968839321163534;0.2773;0.2791;0.4000;0.4000;0.4000;0.0513;0.1026;0.2051;0.0467;0.8272;0.5770;0.0895;0.8642;0.6430;4;8;POP
ID_4985544206160545;0.0971;0.1657;0.4000;0.2000;0.2500;0.0870;0.0870;0.2174;0.0319;0.7009;0.6187;0.0643;0.8718;0.6174;3;6;POP
ID_7721483148298785;0.2173;0.4046;0.2000;0.2000;0.3500;0.0833;0.1667;0.5833;0.0516;0.7922;0.6322;0.1792;0.9870;0.6544;2;7;POP
ID_1078442022852928;0.1850;0.1640;0.2000;0.1000;0.0500;0.0909;0.0909;0.0909;0.0455;0.7538;0.6030;0.0455;0.8154;0.6105;1;1;POP
ID_5240388600131197;0.1851;0.2163;0.2000;0.2000;0.1500;0.0714;0.1429;0.2143;0.0536;0.8835;0.5115;0.0643;0.9006;0.5338;2;3;POP
ID_0203267762283972;0.2318;0.2490;0.2000;0.2000;0.2000;0.0323;0.0645;0.1290;0.0161;0.4706;0.6558;0.0283;0.5809;0.6722;3;5;POP
ID_4215849919453600;0.3647;0.3166;0.6000;0.3000;0.3000;0.0698;0.0698;0.1395;0.0605;0.6947;0.6432;0.0801;0.8282;0.6439;3;6;POP
ID_3205712027513800;0.4249;0.3847;0.6000;0.3000;0.3000;0.0536;0.0536;0.1071;0.0432;0.6044;0.6783;0.0627;0.7342;0.6973;3;6;POP
ID_4054756781423727;0.1508;0.2536;0.2000;0.2000;0.2500;0.0769;0.1538;0.3846;0.0476;0.7200;0.4619;0.1145;0.8600;0.5612;2;6;POP
ID_7489482613903725;0.2302;0.2140;0.2000;0.2000;0.1000;0.1250;0.2500;0.2500;0.0667;0.7561;0.6076;0.0667;0.9512;0.6647;2;3;POP
ID_5828464492633734;0.2240;0.2303;0.4000;0.2000;0.1500;0.1111;0.1111;0.1667;0.0500;0.5692;0.6780;0.0604;0.7538;0.6820;2;3;POP
ID_1153835367118420;0.0975;0.2313;0.2000;0.2000;0.2500;0.0769;0.1538;0.3846;0.0374;0.7439;0.6128;0.1026;0.7805;0.6657;2;6;POP
ID_3753627053150603;0.4983;0.3612;0.8000;0.5000;0.3000;0.1818;0.2273;0.2727;0.1519;0.7810;0.7185;0.1767;0.9333;0.6978;5;6;POP
ID_2883241764449950;0.1610;0.2503;0.2000;0.2000;0.2500;0.0625;0.1250;0.3125;0.0295;0.6793;0.6185;0.0732;0.7391;0.6493;2;5;POP
ID_2110280056340736;0.1103;0.2657;0.2000;0.1000;0.2500;0.0556;0.0556;0.2778;0.0139;0.6606;0.4631;0.0594;0.7511;0.5846;3;7;POP
ID_1361624597372651;0.1712;0.3621;0.0000;0.2000;0.4500;0.0000;0.0556;0.2500;0.0096;0.8280;0.6434;0.0859;0.8495;0.6378;4;11;POP
ID_0830926768091773;0.5418;0.4924;0.6000;0.5000;0.4500;0.0698;0.1163;0.2093;0.0943;1.0000;0.6365;0.1405;1.0000;0.6247;5;9;POP
ID_6413207883357197;0.0731;0.1343;0.0000;0.1000;0.2000;0.0000;0.0294;0.1176;0.0029;0.6517;0.6660;0.0197;0.7310;0.6638;2;5;POP
ID_1329671245559098;0.3072;0.2939;0.4000;0.5000;0.3000;0.0952;0.2381;0.2857;0.1085;0.8650;0.5465;0.1289;0.8850;0.5997;5;6;POP
ID_3012908001422868;0.1286;0.2478;0.2000;0.2000;0.2500;0.0526;0.1053;0.2632;0.0307;0.6765;0.6398;0.0706;0.7647;0.6713;2;5;POP
ID_4344790398205987;0.3089;0.3349;0.6000;0.4000;0.4000;0.0769;0.1026;0.2051;0.0538;0.8621;0.5566;0.1029;0.9310;0.5851;4;8;POP
ID_1976491943464607;0.2969;0.2540;0.4000;0.4000;0.3000;0.0488;0.0976;0.1463;0.0392;0.9655;0.4920;0.0570;1.0000;0.5964;4;8;POP
ID_3497095259123139;0.5646;0.4412;0.8000;0.4000;0.3000;0.1081;0.1081;0.1622;0.1027;0.7480;0.6676;0.1232;0.8191;0.6762;5;8;POP
